longitude,latitude,fuel_type_code,fuel_type_label,flammability
152.84561509432518,-27.302047421392338,510,Tall shrubland,0.78
152.8465233380013,-27.301917094642665,631,Grassland,0.82
152.84743157955134,-27.301786762262548,631,Grassland,0.82
152.7976243328415,-27.30973834022797,110,"Tall, closed forest",0.65
152.79853269536488,-27.309608311012497,110,"Tall, closed forest",0.65
152.79944105576655,-27.309478276165514,110,"Tall, closed forest",0.65
152.80034941404648,-27.309348235687043,110,"Tall, closed forest",0.65
152.80125777020453,-27.3092181895771,110,"Tall, closed forest",0.65
152.8021661242407,-27.309088137835715,110,"Tall, closed forest",0.65
152.80307447615482,-27.308958080462897,110,"Tall, closed forest",0.65
152.80398282594683,-27.308828017458673,110,"Tall, closed forest",0.65
152.80489117361668,-27.308697948823045,110,"Tall, closed forest",0.65
152.80579951916422,-27.30856787455606,110,"Tall, closed forest",0.65
152.80670786258946,-27.308437794657706,110,"Tall, closed forest",0.65
152.8076162038922,-27.30830770912802,110,"Tall, closed forest",0.65
152.80852454307245,-27.30817761796703,110,"Tall, closed forest",0.65
152.8094328801301,-27.30804752117471,210,Tall open forest,0.85
152.81034121506505,-27.307917418751128,220,Open forest,0.82
152.81124954787722,-27.307787310696288,220,Open forest,0.82
152.81215787856655,-27.307657197010194,120,Closed forest,0.6
152.81306620713292,-27.30752707769289,120,Closed forest,0.6
152.81397453357624,-27.307396952744366,220,Open forest,0.82
152.81488285789646,-27.307266822164653,220,Open forest,0.82
152.81579118009347,-27.30713668595379,230,Low open forest,0.75
152.81669950016723,-27.307006544111765,631,Grassland,0.82
152.8176078181176,-27.306876396638607,631,Grassland,0.82
152.8185161339445,-27.306746243534334,631,Grassland,0.82
152.8194244476479,-27.30661608479899,631,Grassland,0.82
152.82033275922765,-27.306485920432564,631,Grassland,0.82
152.82124106868372,-27.306355750435056,631,Grassland,0.82
152.822149376016,-27.306225574806547,631,Grassland,0.82
152.82305768122438,-27.306095393546986,631,Grassland,0.82
152.82396598430884,-27.30596520665646,631,Grassland,0.82
152.82487428526923,-27.305835014134924,631,Grassland,0.82
152.8257825841055,-27.305704815982438,631,Grassland,0.82
152.82669088081758,-27.305574612199013,631,Grassland,0.82
152.82759917540534,-27.305444402784655,631,Grassland,0.82
152.82850746786875,-27.30531418773939,631,Grassland,0.82
152.82941575820766,-27.305183967063243,930,Wildland urban interface 2,0.55
152.83032404642202,-27.305053740756247,631,Grassland,0.82
152.83123233251177,-27.304923508818387,960,Bare ground,0.05
152.83214061647678,-27.304793271249675,220,Open forest,0.82
152.833048898317,-27.304663028050157,220,Open forest,0.82
152.83395717803234,-27.304532779219862,220,Open forest,0.82
152.83486545562272,-27.30440252475879,230,Low open forest,0.75
152.835773731088,-27.30427226466696,421,Woodland with shrubby understory,0.8
152.83668200442818,-27.30414199894437,631,Grassland,0.82
152.83759027564315,-27.30401172759111,930,Wildland urban interface 2,0.55
152.83849854473277,-27.30388145060712,631,Grassland,0.82
152.83940681169702,-27.30375116799243,631,Grassland,0.82
152.8403150765358,-27.303620879747115,631,Grassland,0.82
152.841223339249,-27.303490585871142,631,Grassland,0.82
152.84213159983656,-27.303360286364548,631,Grassland,0.82
152.84303985829843,-27.30322998122733,631,Grassland,0.82
152.84394811463443,-27.303099670459538,930,Wildland urban interface 2,0.55
152.84485636884455,-27.302969354061172,220,Open forest,0.82
152.8457646209287,-27.302839032032256,510,Tall shrubland,0.78
152.84667287088678,-27.302708704372815,631,Grassland,0.82
152.8475811187187,-27.302578371082856,631,Grassland,0.82
152.79777352855993,-27.310529998787022,110,"Tall, closed forest",0.65
152.79868189736771,-27.310399968663482,110,"Tall, closed forest",0.65
